high_school,high_school_name,zip,county,students_9_to_12,ec_own_ses_hs,ec_own_ses_se_hs,ec_parent_ses_hs,ec_parent_ses_se_hs,ec_high_own_ses_hs,ec_high_own_ses_se_hs,ec_high_parent_ses_hs,ec_high_parent_ses_se_hs,exposure_own_ses_hs,exposure_parent_ses_hs,bias_own_ses_hs,bias_parent_ses_hs,bias_high_own_ses_hs,bias_high_parent_ses_hs,clustering_hs,volunteering_rate_hs
00232246,Xavier HS,6457,9007,668,1.6118799,.063309997,1.54719,.063780002,1.82639,.02768,1.63018,.046920002,1.7345999,1.57142,.070749998,.01542,-.052919999,-.0374,.51507002,.041749999
00232406,Marianapolis Prep School,6277,9015,397,,,,,,,,,,,,,,,.71105701,.05288041
00232417,St Bernard School,6382,9011,234,,,,,,,,,,,,,,,.64687955,.081575915
00232519,Wooster School,6810,9001,193,,,,,,,,,,,,,,,.76205951,.12890987
00232541,Kent School,6757,9005,586,,,,,,,,,,,,,,,.61201161,.068977825
00232563,South Kent School,6785,9005,146,,,,,,,,,,,,,,,.71341902,.0019437859
00232734,The Marvelwood School,6757,9005,141,,,,,,,,,,,,,,,.71233094,.067905143
00232905,Westover School,6762,9009,201,,,,,,,,,,,,,,,.780496,.11846209
00232949,Pomfret School,6258,9015,355,,,,,,,,,,,,,,,.70634407,.062993996
00233002,Ethel Walker School,6070,9003,215,,,,,,,,,,,,,,,.7641151,.10032038
00233079,The Taft School,6795,9005,594,,,,,,,,,,,,,,,.6379118,.045914676
00233104,The Williams School,6320,9011,164,,,,,,,,,,,,,,,.68584782,.092600949
00233115,The Hotchkiss School,6039,9005,614,,,,,,,,,,,,,,,.64767188,.063271299
00233181,The Gunnery,6783,9005,285,,,,,,,,,,,,,,,.71624398,.040351998
00233206,Miss Porter's School,6032,9003,313,,,,,,,,,,,,,,,.70067835,.119381
00233261,Choate Rosemary Hall,6492,9009,850,,,,,,,,,,,,,,,.55310339,.079051509
00233396,St Lukes School,6840,9001,324,,,,,,,,,,,,,,,.70283353,.049774721
00233534,Watkinson School,6105,9003,173,,,,,,,,,,,,,,,.72489929,.08809118
00233738,Hopkins School,6515,9009,557,,,,,,,,,,,,,,,.63263643,.080205321
00233895,Avon Old Farms School,6107,9003,387,,,,,,,,,,,,,,,.65578634,.029498952
00249486,Padua Academy,19806,10003,658,1.7417001,.047619998,,,1.83898,.0252,,,1.73511,,-.00379,,-.059859999,,.55612999,.04682
00249497,Salesianum School,19802,10003,1034,1.74979,.042789999,1.65702,.041209999,1.81373,.02541,1.6653399,.039500002,1.72394,1.64635,-.01499,-.00648,-.052080002,-.01154,.49754,.044769999
00249577,St Mark's HS,19808,10003,521,1.75221,.033070002,1.6066,.036589999,1.82022,.018549999,1.63337,.033089999,1.70272,1.59636,-.029069999,-.00642,-.069009997,-.023189999,.48199001,.05212
00249646,Ursuline Academy (Pk-12),19806,10003,189,,,,,,,,,,,,,,,.7007935,.080192842
00249715,Wilmington Friends School,19803,10003,276,,,,,,,,,,,,,,,.73709261,.07891842
00249737,St Andrew's School,19709,10003,307,,,,,,,,,,,,,,,.76364362,.10979166
00249861,Tower Hill School,19806,10003,292,,,,,,,,,,,,,,,.73733956,.041664377
00252659,Georgetown Visitation Preparatory School,20007,11001,499,,,,,,,,,,,,,,,.59146005,.084916204
00252681,Gonzaga College HS,20001,11001,962,1.84162,.02895,,,1.83755,.02066,,,1.80563,,-.019929999,,-.017680001,,.54755002,.046009999
00253062,St Johns College HS,20015,11001,1170,1.65909,.0548,1.61707,.055210002,1.84032,.02293,1.64363,.043990001,1.77123,1.58011,.063309997,-.023390001,-.039009999,-.040199999,.52961999,.04916
00253426,Edmund Burke School,20008,11001,224,,,,,,,,,,,,,,,.71004945,.16069962
00253448,Maret School,20008,11001,314,,,,,,,,,,,,,,,.72816944,.10282955
00256904,Cardinal Newman HS,33409,12099,544,1.63272,.043110002,1.38776,.055580001,1.73177,.026140001,1.39959,.05576,1.594,1.3998801,-.024289999,.0086599998,-.086429998,.00021,.54655999,.043850001
00257205,St Brendan Catholic HS,33165,12086,1194,1.74042,.03638,1.54037,.044210002,1.8147,.02131,1.56813,.041949999,1.72715,1.5203,-.0076799998,-.0132,-.050689999,-.031459998,.49410999,.039549999
00257318,Christopher Columbus HS,33165,12086,1693,1.7378401,.043140002,1.62984,.042989999,1.79892,.024250001,1.64121,.038959999,1.70206,1.5897501,-.021020001,-.025210001,-.056910001,-.032370001,.46188,.02901
00257475,Chaminade Madonna College Preparatory,33021,12011,550,1.57291,.045770001,1.3443201,.057410002,1.6471699,.03184,1.3714499,.055319998,1.52175,1.33763,-.03362,-.0049999999,-.082419999,-.025280001,.55453998,.053610001
00257533,St Thomas Aquinas HS,33312,12011,2108,1.68329,.02991,1.56815,.03088,1.79869,.016869999,1.59329,.027869999,1.66654,1.5713,-.01005,.0020000001,-.079300001,-.014,.45592001,.057840001
00257599,Cardinal Gibbons HS,33308,12011,1175,1.66843,.033829998,1.51458,.04281,1.75732,.02286,1.54825,.039280001,1.60704,1.51615,-.038199998,.00103,-.093510002,-.02117,.48572999,.046190001
00257726,"Belen Jesuit Preparatory School, Inc",33184,12086,868,1.78034,.04403,1.6732301,.039050002,1.8781199,.02255,1.68475,.03669,1.77317,1.68733,-.00404,.0083499998,-.059190001,.00153,.57424003,.04758
00257737,Monsignor Edward Pace HS,33054,12086,921,1.5051399,.04355,1.22839,.057659999,1.65466,.03043,1.34457,.05226,1.45845,1.21193,-.03201,-.01358,-.13454001,-.10944,.47694001,.038279999
00257952,Father Lopez Catholic HS,32124,12127,475,1.47588,.070200004,,,1.56784,.0537,,,1.41245,,-.044909999,,-.11001,,.64848,.053210001
00258093,Melbourne Central Catholic HS,32901,12009,540,1.4653,.058740001,1.41809,.066260003,1.64961,.04253,1.45085,.063280001,1.41398,1.4080499,-.0363,-.0071299998,-.16664,-.030400001,.62871999,.058060002
00258322,Pensacola Catholic HS,32505,12033,617,1.51484,.043779999,1.39408,.054219998,1.62376,.033369999,1.45344,.05023,1.46987,1.38344,-.03059,-.0076899999,-.10469,-.0506,.55879003,.04941
00258504,Bishop Kenny HS,32207,12031,1194,1.59534,.031789999,1.55739,.033849999,1.7460999,.020190001,1.5704,.031970002,1.58269,1.55338,-.0079899998,-.0025800001,-.10325,-.01095,.47459999,.065459996
00258606,Jesuit HS,33614,12057,790,1.65994,.05074,1.5945899,.048020002,1.76201,.03022,1.61722,.044690002,1.62543,1.59882,-.021229999,.0026499999,-.084030002,-.01151,.55575001,.036139999
00258672,Cardinal Mooney Catholic HS,34232,12115,505,1.5680799,.054170001,,,1.71614,.03641,,,1.54845,,-.01268,,-.1083,,.62307,.053010002
00258708,Bishop Verot Catholic HS,33919,12071,666,1.5570199,.043019999,1.513,.048379999,1.66518,.032469999,1.54505,.044429999,1.5296201,1.47537,-.01792,-.02551,-.088629998,-.047230002,.59447998,.072509997
00258741,Clearwater Central Catholic HS,33760,12103,562,1.63915,.048749998,1.54196,.062579997,1.73589,.03328,1.57151,.056109998,1.59771,1.53136,-.025939999,-.0069200001,-.086489998,-.026219999,.62172002,.050469998
00258865,Academy Of The Holy Names,33629,12057,467,,,,,,,,,,,,,,,.64555889,.076939948
00258912,St Petersburg Catholic HS,33710,12103,312,1.4834599,.047869999,1.34219,.056589998,1.62988,.035580002,1.3875901,.054019999,1.45049,1.36104,-.02273,.01385,-.12367,-.019509999,.58634001,.06707
00259064,Tampa Catholic HS,33603,12057,764,1.59104,.044130001,1.47429,.04764,1.7242399,.02837,1.49216,.046739999,1.57052,1.4655401,-.01306,-.0059799999,-.097879998,-.01816,.54493999,.050469998
00259381,Holy Trinity Episcopal Academy,32940,12009,372,1.69227,.04885,1.43837,.063929997,1.76445,.038479999,1.49712,.05999,1.6119601,1.43276,-.049819998,-.00392,-.094599999,-.044920001,.68549001,.058729999
00259428,Trinity Preparatory School,32792,12095,509,,,,,,,,,,,,,,,.60609698,.086732753
00259508,Episcopal School Of Jacksonville,32207,12031,585,1.74464,.04476,,,1.82198,.02715,,,1.7161601,,-.016589999,,-.061659999,,.57973999,.073530003
00259563,St Stephen's Episcopal School,34209,12081,292,,,,,,,,,,,,,,,.69564927,.051486336
00259949,Aucilla Christian Academy,32344,12065,113,,,,,,,,,,,,,,,.73994124,.055005956
00260036,Warner Christian Academy,32119,12127,158,,,,,,,,,,,,,,,.66813421,.030300049
00260375,The Benjamin School,33408,12099,413,,,,,,,,,,,,,,,.66364294,.043580841
00260524,Lakeland Christian School,33803,12105,385,1.66245,.058200002,,,1.74085,.035349999,,,1.59648,,-.04132,,-.090429999,,.60110003,.077140003
00260535,St Edward's School,32963,12061,227,,,,,,,,,,,,,,,.69762594,.064046785
00260943,St Johns Country Day School,32073,12019,206,,,,,,,,,,,,,,,.68748403,.065401301
00260954,Maclay School,32312,12073,362,1.71143,.04885,,,1.7633899,.035859998,,,1.64645,,-.039469998,,-.071029998,,.67124999,.1031
00261018,Lake Worth Christian School,33426,12099,162,,,,,,,,,,,,,,,.6828168,.047002636
00261084,Shorecrest Preparatory School,33703,12103,313,,,,,,,,,,,,,,,.70017302,.073664516
00261131,Canterbury School,33919,12071,279,,,,,,,,,,,,,,,.72826082,.07813067
00261266,Pine Crest School,33334,12011,845,,,1.7334501,.03892,,,1.74121,.034740001,,1.73014,,-.00191,,-.0063900002,.56735998,.05663
00261299,The Bolles School,32217,12031,782,1.73405,.044160001,1.61869,.04208,1.86445,.021360001,1.63056,.03875,1.72394,1.6276799,-.0058599999,.0055200001,-.081500001,-.00177,.55839998,.057209998
00261313,Bayshore Christian School,33611,12057,69,,,,,,,,,,,,,,,.75613159,.092547677
00261878,Coral Springs Christian Academy,33065,12011,127,,,,,,,,,,,,,,,.6772781,.038149897
00262361,Florida Christian School,33165,12086,436,1.74638,.057100002,,,1.8162301,.029139999,,,1.6887701,,-.034109998,,-.075470001,,.58634001,.033410002
00262667,David Posnack Jewish Day School,33322,12011,231,,,,,,,,,,,,,,,.74280572,.11534213
00262736,Highlands Christian Academy,33064,12011,131,,,,,,,,,,,,,,,.67135251,.023216708
00262791,Hobe Sound Christian Academy,33455,12085,57,,,,,,,,,,,,,,,.71733052,.050683182
00262929,Jupiter Christian School,33458,12099,197,,,,,,,,,,,,,,,.65263832,.047355369
00262984,Keswick Christian School,33708,12103,183,,,,,,,,,,,,,,,.67260629,.043942738
00263092,The King's Academy,33411,12099,578,1.74314,.041730002,1.53448,.053339999,1.79108,.030929999,1.5492001,.052060001,1.65493,1.53447,-.053300001,-9.9999997e-06,-.082269996,-.0096000005,.60715997,.044890001
00263194,Lake Highland Preparatory School,32803,12095,772,1.75712,.0405,1.68928,.042319998,1.82763,.022879999,1.69397,.037470002,1.7149,1.68064,-.02462,-.00514,-.065729998,-.0079300003,.57306999,.073059998
00263547,Brito Miami Private School,33133,12086,93,,,,,,,,,,,,,,,.69335371,
00263671,Montverde Academy,34756,12069,800,,,,,,,,,,,,,,,.62606263,.050387021
00263795,North Florida Christian School,32312,12073,136,1.52279,.059179999,,,1.6273201,.04524,,,1.45768,,-.044670001,,-.11638,,.65704,.064089999
00263897,Orlando Christian Prep,32807,12095,137,,,,,,,,,,,,,,,.75911212,.04053168
00264314,Robert F Munroe Day School,32352,12039,79,,,,,,,,,,,,,,,.7832582,.089023225
00264788,Tampa Preparatory School,33606,12057,477,,,,,,,,,,,,,,,.62546796,.080416635
00264879,University Christian School,32216,12031,267,1.28141,.067510001,,,1.44645,.060070001,,,1.24338,,-.030579999,,-.16332,,.60622001,.050269999
00264904,Nsu University School,33314,12011,741,,,,,,,,,,,,,,,.58711433,.063895121
00265293,Altamonte Christian School,32701,12117,65,,,,,,,,,,,,,,,.79135627,.043235693
00265453,Glades Day School,33430,12099,89,1.12905,.070589997,,,1.22761,.067419998,,,1.0645,,-.06064,,-.15322,,.70264,.049770001
00265657,Trinity Christian Academy,32221,12031,428,1.53,.04834,1.45155,.0557,1.61129,.03946,1.49034,.051600002,1.41925,1.4547499,-.078029998,.0022,-.13530999,-.024460001,.56107002,.036770001
00295932,St Pius X Catholic HS,30345,13089,1096,1.66263,.03802,1.67486,.034839999,1.80862,.020889999,1.68556,.03303,1.65149,1.66316,-.0067500002,-.00703,-.095150001,-.01346,.54471999,.061439998
00296109,St Vincents Academy,31401,13051,292,1.5976599,.05133,,,1.67924,.041560002,,,1.56892,,-.01832,,-.070309997,,.61127001,.08055
00296299,Aquinas HS,30904,13245,242,1.5647399,.0537,,,1.64134,.046969999,,,1.50128,,-.042270001,,-.0933,,.69821,.041650001
00296506,Windsor Academy,31216,13021,105,1.20599,.096550003,,,1.2294,.09149,,,1.05079,,-.14769,,-.16997001,,.70863003,.0129
00296608,Rabun-Gap Nacoochee School,30568,13241,331,1.49217,.064690001,,,1.58631,.05421,,,1.5116301,,.01287,,-.04941,,.67737001,.092479996
00296619,Bulloch Academy,30458,13031,179,,,,,,,,,,,,,,,.77913129,.047487669
00296674,Fullington Academy,31070,13093,82,,,,,,,,,,,,,,,.77054852,.022497056
00296696,Tattnall Square Academy,31210,13021,167,1.5078,.054480001,,,1.57034,.04764,,,1.45178,,-.038589999,,-.081660002,,.67117,.034570001
00296867,St Andrew's School,31410,13051,162,,,,,,,,,,,,,,,.71217251,.076811664
00296889,Piedmont Academy,31064,13159,99,,,,,,,,,,,,,,,.72814101,.036873985
00296914,Briarwood Academy,30828,13301,104,,,,,,,,,,,,,,,.77032828,
00296947,Southwest Georgia Academy,39841,13099,86,,,,,,,,,,,,,,,.75818193,.036306236
00296958,Central Fellowship Christian Academy,31216,13021,99,,,,,,,,,,,,,,,.7073608,.057339299
00296991,Atlanta Jewish Academy Upper School,30342,13121,82,,,,,,,,,,,,,,,.74363637,.073101833
00297022,Crisp Academy,31015,13081,80,,,,,,,,,,,,,,,.76653039,.054207087
00297066,Brentwood School,31082,13303,88,,,,,,,,,,,,,,,.77903622,.02143177
00297088,Stratford Academy,31220,13021,321,,,,,,,,,,,,,,,.7120707,.055158637
00297146,Westwood Schools,31730,13205,103,,,,,,,,,,,,,,,.81697345,.059112538
00297168,Greater Atlanta Christian School,30093,13135,687,1.75459,.039099999,,,1.83977,.02355,,,1.71926,,-.02055,,-.070090003,,.59930998,.05751
00297237,Paideia School,30307,13089,443,,,,,,,,,,,,,,,.6670385,.16679323
00297248,Edmund Burke Academy,30830,13033,139,,,,,,,,,,,,,,,.77655762,.10620191
00297281,George Walton Academy,30655,13297,295,1.59556,.05412,,,1.69452,.038759999,,,1.55182,,-.02819,,-.091959998,,.65156001,.04806
00297328,The Westminster Schools,30327,13121,828,1.7642,.036309998,,,1.88508,.01842,,,1.79065,,.01477,,-.05274,,.60756999,.074539997
00297361,The Heritage School,30263,13077,173,,,,,,,,,,,,,,,.74449641,.05964575
00297372,Darlington School,30161,13115,424,1.5713201,.066650003,,,1.81323,.029479999,,,1.64369,,.04403,,-.10314,,.6462,.058479998
00297383,The Walker School,30062,13067,354,,,,,,,,,,,,,,,.69315779,.058514945
00297394,Brookstone School,31904,13215,310,,,,,,,,,,,,,,,.715132,.057082862
00297419,Savannah Country Day School,31419,13051,275,,,,,,,,,,,,,,,.71305776,.062121958
00297441,Frederica Academy,31522,13127,161,,,,,,,,,,,,,,,.75864804,.069596864
00297452,Augusta Preparatory Day School,30907,13073,185,,,,,,,,,,,,,,,.72473866,.10574233
00297565,"Flint River Academy, Inc",30293,13199,83,,,,,,,,,,,,,,,.77083349,.020249076
00297598,Gatewood Schools,31024,13237,158,,,,,,,,,,,,,,,.7751832,.039351348
00297725,"Holy Innocents Episcopal School, Nw",30327,13121,535,,,,,,,,,,,,,,,.67390162,.056418668
00297805,Killian Hill Christian School,30047,13135,116,,,,,,,,,,,,,,,.70634866,.036922477
00297907,Memorial Day School,31405,13051,110,1.1381,.10865,,,1.27548,.099040002,,,1.03627,,-.098269999,,-.23083,,.63753998,.057920001
00298106,Pinewood Christian Academy,30414,13109,186,,,,,,,,,,,,,,,.7270382,.074489139
00298274,St Francis Day School,30075,13121,321,,,,,,,,,,,,,,,.66545808,.05887888
00298387,The Galloway School,30342,13121,286,,,,,,,,,,,,,,,.74393815,.12461961
00298434,Trinity Christian School,31021,13175,162,,,,,,,,,,,,,,,.75191647,.022418965
00298558,David Emanuel Academy,30464,13107,53,,,,,,,,,,,,,,,.76592201,.016131794
00298638,Citizens Christian Academy,31535,13069,65,,,,,,,,,,,,,,,.77573299,.028325541
00298693,Calvary Day School,31404,13051,307,1.57614,.04676,1.47051,.060350001,1.64214,.038589999,1.507,.058340002,1.49493,1.46321,-.05432,-.0049899998,-.098470002,-.029920001,.63129002,.051199999
00298933,Westminster Schools Of Augusta,30909,13245,202,,,,,,,,,,,,,,,.75804007,.065893143
00299008,Augusta Christian,30907,13073,226,1.56963,.063440003,,,1.6239001,.052560002,,,1.47094,,-.067089997,,-.10399,,.62634999,.047049999
00299052,Valwood School,31632,13185,166,,,,,,,,,,,,,,,.75098789,.092119351
00299132,Mt Vernon Presbyterian School,30328,13121,310,,,,,,,,,,,,,,,.78297204,.041536856
00299733,Lakeview Academy,30501,13139,213,,,,,,,,,,,,,,,.73712564,.075326145
00326361,St Francis School,96822,15003,254,1.47593,.06459,,,1.51687,.06256,,,1.44999,,-.017890001,,-.046130002,,.64583999,.064159997
00326532,Damien Memorial School,96817,15003,491,1.39984,.055769999,,,1.42257,.049860001,,,1.3806,,-.01393,,-.030400001,,.58127999,.035750002
00326601,St Anthony School,96793,15009,80,,,,,,,,,,,,,,,.71008337,.05072939
00326634,Iolani School,96826,15003,980,1.71181,.02648,,,1.73892,.023290001,,,1.69005,,-.01287,,-.02891,,.53522003,.053479999
00326667,The St Andrews Schools,96813,15003,112,,,,,,,,,,,,,,,.69777089,.092321225
00326678,Seabury Hall,96768,15009,313,,,,,,,,,,,,,,,.67430192,.047531378
00326758,Le Jardin Academy,96734,15003,246,,,,,,,,,,,,,,,.67487925,.067748629
00326769,Mid Pacific Institute,96822,15003,817,1.6189899,.03139,,,1.6266299,.03002,,,1.5788,,-.025459999,,-.030300001,,.53707999,.048980001
00326882,Punahou School,96822,15003,1748,1.73721,.02165,1.72879,.02991,1.7727799,.017200001,1.73751,.028890001,1.72165,1.7377,-.0090399999,.0051299999,-.0297,.00011,.50072002,.06752
00326893,La Pietra Hawaii School For Girls,96815,15003,100,,,,,,,,,,,,,,,.71405935,.1071668
00327241,Assets School,96818,15003,150,,,,,,,,,,,,,,,.6583935,.029038247
00327503,Hawaiian Mission Academy,96822,15003,100,,,,,,,,,,,,,,,.74487162,.072856814
00330924,Bishop Kelly HS,83709,16001,800,1.61114,.045159999,1.37072,.051929999,1.6934,.034740001,1.40961,.049210001,1.54694,1.3917201,-.041499998,.01509,-.094679996,-.01285,.57302999,.097070001
00331203,Nampa Christian Schools,83651,16027,187,1.58121,.071060002,,,1.59509,.061039999,,,1.4204299,,-.11319,,-.12296,,.66363001,.045109998
00331407,Gem State Adventist Academy,83607,16027,67,,,,,,,,,,,,,,,.73237216,.096418113
00339712,Holy Trinity HS,60642,17031,342,1.12581,.064379998,,,1.25432,.061099999,,,1.06822,,-.053909998,,-.17422,,.60637999,.063809998
00339825,St Rita Of Cascia HS,60620,17031,572,1.6726201,.051320001,1.41141,.060090002,1.74685,.033360001,1.41126,.060339998,1.6278,1.3710001,-.02753,-.02947,-.073140003,-.02936,.51315999,.034170002
00340295,Marian Catholic HS,60411,17031,1000,1.69775,.03046,1.4963599,.039050002,1.7971801,.020649999,1.5206701,.034929998,1.65029,1.46855,-.028759999,-.01894,-.08901,-.035489999,.46808001,.064060003
00341222,Regina Dominican HS,60091,17031,273,,,,,,,,,,,,,,,.62874848,.12046485
00341754,Carmel Catholic HS,60060,17097,1318,1.7622401,.030750001,1.73936,.02887,1.86233,.016790001,1.7505,.02674,1.7629,1.73156,.00038000001,-.0044999998,-.056400001,-.01094,.52429003,.063380003
00341787,Notre Dame College Prep,60714,17031,772,,,,,,,,,,,,,,,.55189586,.059702668
00341958,Fenwick HS,60302,17031,1196,1.76586,.038520001,1.59366,.040910002,1.88165,.01812,1.61816,.03844,1.75265,1.6038899,-.0075300001,.0063800002,-.073600002,-.0088999998,.54487997,.06549
00342146,Trinity HS,60305,17031,454,1.7125601,.049139999,1.33439,.068779998,1.81405,.03153,1.377,.065190002,1.70418,1.33465,-.0049200002,.00019000001,-.064479999,-.031739999,.58964998,.10549
00342656,Nazareth Academy,60526,17031,760,1.82173,.039749999,1.49704,.052650001,1.87429,.02227,1.50764,.051369999,1.79838,1.48874,-.01299,-.0055800001,-.042210001,-.0127,.56959999,.070689999
00343048,Mount Carmel HS,60637,17031,618,1.58026,.045820002,1.37296,.062270001,1.67011,.03692,1.35193,.062399998,1.55076,1.37726,-.019029999,.0031300001,-.076959997,.01839,.52133,.036079999
00343412,Josephinum Academy Of The Sacred Heart,60622,17031,188,1.10043,.093529999,,,1.15587,.091020003,,,1.0053101,,-.094609998,,-.14975999,,.64530998,.063660003
00343423,Leo Catholic HS,60620,17031,115,1.2649,.10955,,,1.37216,.095490001,,,1.16194,,-.088600002,,-.18092,,.63282001,.01201
00343875,Resurrection College Prep HS,60631,17031,475,1.76299,.048519999,1.47456,.055830002,1.8710001,.02176,1.45474,.05161,1.7603101,1.41151,-.00152,-.044670001,-.062880002,-.03063,.52976,.08907
00344427,Our Lady Of Tepeyac HS,60623,17031,143,.94889998,.093050003,,,.99940002,.09234,,,.87576002,,-.083509997,,-.14117999,,.63133001,.03101
00344755,St Laurence HS,60459,17031,650,1.59372,.053130001,1.2484,.068120003,1.65738,.039730001,1.2915,.065339997,1.50609,1.2316099,-.058180001,-.01363,-.10045,-.048629999,.54215997,.030710001
00344799,St Viator HS,60004,17031,928,1.82797,.035489999,1.69251,.03827,1.89424,.01888,1.69965,.034019999,1.80708,1.66388,-.01156,-.017209999,-.04823,-.021500001,.53939003,.063670002
00344926,De La Salle Institute - Institute Campus,60616,17031,905,1.43875,.038389999,1.13371,.050930001,1.59618,.027930001,1.17483,.050659999,1.3789999,1.11874,-.043329999,-.01338,-.15749,-.050140001,.43074,.065520003
00344948,Br Rice HS,60655,17031,698,1.6734,.051739998,1.45451,.057039998,1.80732,.027380001,1.5074199,.048560001,1.65847,1.47756,-.0089999996,.0156,-.089749999,-.02021,.50484002,.042989999
