college,college_name,zip,county,mean_students_per_cohort,ec_own_ses_college,ec_own_ses_se_college,ec_parent_ses_college,ec_parent_ses_se_college,ec_high_own_ses_college,ec_high_own_ses_se_college,ec_high_parent_ses_college,ec_high_parent_ses_se_college,exposure_own_ses_college,exposure_parent_ses_college,bias_own_ses_college,bias_parent_ses_college,bias_high_own_ses_college,bias_high_parent_ses_college,clustering_college,support_ratio_college,volunteering_rate_college
120200,Gavilan College,95020,6085,588.6666666666666,1.3004,.040150002,1.08672,.055629998,1.5425299,.02892,1.31522,.049040001,1.35886,1.16204,.043030001,.064819999,-.13516,-.13181999,.22825,.97239,.045150001
120300,Glendale Community College,91208,6037,1437,1.21934,.050179999,.94831002,.064120002,1.5608799,.034219999,1.0889699,.065549999,1.3475699,.93040001,.09516,-.01925,-.15829,-.17043,.24450999,.91930997,.03101
120600,Golden West College,92647,6059,5334.666666666667,1.3222899,.03915,1.12511,.052760001,1.55788,.028109999,1.3395,.045109998,1.43633,1.13618,.079389997,.0097399997,-.084619999,-.17895,.21714,.92001998,.040509999
120800,Grossmont College,92020,6073,3461,1.23972,.029589999,1.24824,.0385,1.46955,.02262,1.31589,.03218,1.2921799,1.21053,.040600002,-.03115,-.13726,-.087030001,.18577,.92289001,.046149999
120900,Hartnell College,93901,6053,1280,1.1065201,.033939999,.84856999,.051800001,1.37183,.02681,1.14625,.050700001,1.13345,.90573001,.02376,.063110001,-.21031,-.26556,.18691,.94698,.04098
121400,Imperial Valley College,92251,6025,885.6666666666666,1.10089,.025760001,.71746999,.04109,1.26395,.02176,.87905002,.043590002,1.05768,.73361999,-.040860001,.02201,-.19503,-.19825,.18554001,.97974998,.027790001
121500,La Sierra University,92505,6065,205,1.7609,.042989999,1.40036,.069119997,1.80777,.024940001,1.444,.056230001,1.71742,1.34,-.025319999,-.045049999,-.052609999,-.077610001,.3572,.99585003,.050500002
121600,University of La Verne,91750,6037,285.3333333333333,1.73255,.03221,1.40422,.048050001,1.7822599,.02417,1.4731899,.04053,1.6945,1.39577,-.022460001,-.00605,-.051789999,-.055470001,.31542,.99171001,.10491
121700,Lassen Community College,96130,6035,292,.92565,.055330001,.98501003,.070390001,1.1048501,.053270001,1.00477,.068130001,.93031001,.98426002,.00501,-.00076999998,-.18762,-.02084,.33374,.99397999,.12338
121800,Loma Linda University,92350,6071,,,,,,,,,,,,,,,,.39125285,.90754408,.050788041
121900,Long Beach City College,90808,6037,3148.666666666667,1.13401,.02808,.81752002,.04084,1.36525,.023460001,1.06248,.039620001,1.18809,.88609999,.04552,.077399999,-.14912,-.19904999,.17225,.91339999,.035270002
122000,The Master's University and Seminary,91321,6037,213.6666666666667,1.73559,.032450002,1.5897501,.043200001,1.7997,.025319999,1.6055501,.03734,1.71092,1.58149,-.01442,-.0052200002,-.051890001,-.01521,.39855,1,.039159998
122300,Los Angeles City College,90029,6037,8129.333333333333,.79386997,.045680001,,,1.0168999,.047589999,,,.86330003,,.080430001,,-.17793,,.18036,.78153998,.032869998
122400,Los Angeles Harbor College,90744,6037,8129.333333333333,.98641002,.037549999,.79067999,.05497,1.26156,.033610001,1.00591,.057100002,1.10851,.85851002,.11015,.079000004,-.13806,-.1717,.21138,.94066,.026660001
122600,Los Angeles Pierce College,91371,6037,8129.333333333333,1.05901,.034869999,.78767997,.049800001,1.3682801,.02898,1.03363,.05178,1.1888601,.88439,.10922,.10936,-.15092,-.16875,.17874999,.87660998,.03365
122700,Los Angeles Trade Technical College,90015,6037,8129.333333333333,.42732999,.037780002,,,.68185002,.051169999,,,.52541,,.18668,,-.29774001,,.15735,.74948001,.02311
122800,Los Angeles Valley College,91401,6037,8129.333333333333,.93326998,.039329998,.66750997,.05675,1.30775,.035160001,.88374001,.066150002,1.0702,.72881001,.12795,.084109999,-.22195999,-.21258,.19517,.86141998,.03098
123200,American River College,95841,6067,5873.333333333333,.94235998,.026079999,1.03256,.033599999,1.22541,.02311,1.1865,.03081,1.03479,1.07298,.089319997,.037670001,-.18421,-.1058,.17541,.91672999,.046769999
123300,Sacramento City College,95822,6067,5873.333333333333,.74071002,.02734,.83658999,.041159999,1.05231,.028510001,1.05515,.042040002,.8459,.94505,.12435,.11476,-.24401,-.11651,.18613,.91679001,.034400001
123600,Menlo College,94027,6081,,1.70412,.044509999,,,1.73816,.035939999,,,1.70146,,-.00156,,-.021570001,,.50322998,1,.03788
123700,Merced College,95348,6047,1336.333333333333,.88042003,.02537,.9799,.038550001,1.06513,.02428,1.1863199,.03537,.89648998,1.0035599,.01792,.02358,-.18811999,-.18212,.20889001,.96987998,.034249999
123800,Mills College,94613,6001,115,1.7104,.05232,,,1.7769901,.03779,,,1.6921,,-.01081,,-.050170001,,.37132999,.99598002,.19726001
123900,MiraCosta College,92056,6073,1413.333333333333,1.24376,.032310002,1.14439,.042720001,1.52867,.022949999,1.3430099,.035879999,1.33646,1.22219,.069370002,.063660003,-.14382,-.098860003,.19318999,.94032001,.042950001
124000,Modesto Junior College,95350,6099,2879,1.19548,.023010001,1.14903,.030440001,1.40973,.017899999,1.28627,.02582,1.20316,1.15601,.0063900002,.0060399999,-.17168,-.11268,.18094,.95516002,.04631
124200,Monterey Peninsula College,93940,6053,722.3333333333334,1.53687,.034850001,1.35383,.05455,1.6704299,.024110001,1.55901,.04132,1.51228,1.39694,-.01626,.030859999,-.10458,-.11601,.24162,.97460002,.079750001
124300,Mount Saint Mary's University,90049,6037,222.3333333333333,1.546,.047230002,1.15215,.073810004,1.74221,.03011,1.3101701,.066529997,1.57884,1.10621,.0208,-.041529998,-.10348,-.18437999,.31167001,.98720002,.05164
124500,Mt San Antonio College,91789,6037,4660,1.28066,.02657,.97808999,.03695,1.49106,.020819999,1.21145,.035610002,1.32548,1.05481,.033810001,.072740003,-.12492,-.1485,.19106001,.89121997,.029820001
124600,Mt San Jacinto Community College District,92583,6065,1448,1.17505,.028969999,1.0930001,.037560001,1.37519,.0241,1.28742,.033500001,1.21129,1.18436,.029920001,.077140003,-.13530999,-.087020002,.16988,.91364002,.033009999
124700,Napa Valley College,94558,6055,837,1.39054,.035629999,1.20981,.051350001,1.5961601,.024769999,1.37743,.044670001,1.40957,1.26257,.0135,.041790001,-.13237,-.090980001,.22536001,.97823,.037489999
124900,Occidental College,90041,6037,380,1.84831,.021129999,1.6234699,.03802,1.88862,.0141,1.6647201,.031479999,1.8396,1.62295,-.0047300002,-.00031999999,-.02665,-.025739999,.32458001,1,.12873
125000,Orange Coast College,92626,6059,5334.666666666667,1.42337,.0305,1.17217,.041669998,1.65816,.02093,1.41936,.033179998,1.53629,1.20389,.0735,.026350001,-.079329997,-.17897999,.19732,.91526002,.043729998
125100,Otis College of Art and Design,90045,6037,124,1.7563,.04896,,,1.81935,.035110001,,,1.76131,,.00285,,-.032949999,,.38453001,.99327999,.0495
125200,Hope International University,92831,6059,,,,,,,,,,,,,,,,.53791952,.99850875,.049149219
125300,Fresno Pacific University,93702,6019,160.6666666666667,1.49405,.046519998,1.4551001,.06318,1.6494,.033829998,1.5537699,.04744,1.47032,1.4554501,-.016140001,.00023999999,-.1218,-.067550004,.31707001,.98695999,.062320001
125800,Pacific Union College,94508,6055,233,1.7761101,.02923,1.50506,.048319999,1.83943,.020400001,1.55529,.039590001,1.7536401,1.48909,-.01282,-.01073,-.048920002,-.044459999,.35802999,.99962997,.05429
125900,Palo Verde College,92225,6065,,.87936997,.064240001,,,1.04057,.064130001,,,.88441998,,.0057000001,,-.17656,,.40661001,.99996001,.035939999
126000,Palomar College,92069,6073,3595.333333333333,1.15701,.026079999,1.16521,.034960002,1.48166,.020640001,1.38983,.02877,1.29415,1.26123,.10598,.076130003,-.14489,-.10196,.18226001,.92581999,.03858
126100,Pasadena City College,91106,6037,3321.333333333333,1.24586,.03015,.96395999,.040399998,1.5842299,.02244,1.15895,.03878,1.38203,.95556998,.098530002,-.0087900003,-.1463,-.21284001,.20228,.90711999,.038210001
126200,Point Loma Nazarene University,92106,6073,501.6666666666667,1.81731,.024420001,1.65429,.031459998,1.86889,.01467,1.69213,.02648,1.7970999,1.66425,-.01125,.00599,-.039949998,-.01675,.27963001,.99681002,.05288
126600,Laney College,94607,6001,,.81557,.051010001,,,1.03967,.051070001,,,.92167997,,.11513,,-.12801,,.20603999,.86326998,.04558
126700,Merritt College,94619,6001,,.67558998,.068860002,,,.86575001,.078610003,,,.76848,,.12088,,-.12658,,.18875,.82055002,.022600001
126800,Porterville College,93257,6107,8556.333333333334,.62260002,.03015,.81332999,.04967,.81603003,.032880001,1.01317,.050250001,.64717001,.82806998,.037969999,.0178,-.26091,-.22352999,.21052,.98697001,.028349999
126900,Rio Hondo College,90601,6037,1545.333333333333,1.06042,.03328,.71692997,.049229998,1.21267,.03015,.96149999,.051169999,1.08799,.80293,.02534,.10711,-.11459,-.19749001,.19292,.88429999,.018610001
127000,Riverside City College,92506,6065,3868.333333333333,1.24237,.02605,1.06976,.035330001,1.46433,.020719999,1.26531,.031259999,1.2809401,1.1193399,.030099999,.044289999,-.14317,-.1304,.17618001,.90069997,.032129999
127200,San Bernardino Valley College,92410,6071,2298.666666666667,.66816002,.028650001,.67299002,.044459999,.88497001,.03033,.81690001,.050799999,.74412,.69992,.10208,.038479999,-.18928,-.16712999,.1635,.88490999,.0308
127300,San Diego City College,92101,6073,4152.666666666667,.80123001,.035050001,.62281001,.054260001,.96732002,.03475,.72131997,.065269999,.85863,.69265002,.066849999,.10082,-.12659,-.0414,.16394,.83498001,.038199998
127500,San Diego Mesa College,92111,6073,4152.666666666667,1.22735,.03833,1.0717601,.052480001,1.41391,.03128,1.16758,.04967,1.3567899,1.12196,.095399998,.044739999,-.042100001,-.040660001,.21029,.89129001,.047559999
127800,San Francisco Conservatory of Music,94102,6075,,,,,,,,,,,,,,,,.55888379,.99995607,.077498823
128000,San Joaquin Delta College,95207,6077,2258.666666666667,1.01634,.025350001,1.0545599,.03531,1.3474801,.020609999,1.2398,.03114,1.1106499,1.09637,.084909998,.038139999,-.21323,-.13082001,.18208,.94243002,.04383
128100,William Jessup University,95765,6061,,1.6952699,.044459999,1.59199,.050080001,1.7674201,.03235,1.59965,.042300001,1.67983,1.57833,-.0091899997,-.0086599998,-.052140001,-.01351,.43107,.99675,.055640001
128200,San Jose City College,95128,6085,1523,1.44645,.0502,.85512,.070160002,1.49038,.040899999,.98063999,.074979998,1.46128,.85825998,.01015,.0036500001,-.01991,-.14259,.18749,.80971003,.03435
128400,Santa Ana College,92706,6059,2269.333333333333,.64778,.026079999,.30489999,.03774,.86835003,.02844,.45386001,.059390001,.74908,.39934999,.13524,.23652001,-.15922,-.13649,.16601001,.91292,.01911
128500,Santa Barbara City College,93109,6083,1827,1.447,.025389999,1.15655,.036809999,1.71152,.016240001,1.43643,.031429999,1.57441,1.3411601,.080930002,.13765,-.087080002,-.071029998,.20778,.97149003,.059739999
128600,Santa Monica College,90405,6037,2886.666666666667,1.13256,.031129999,.88291001,.041850001,1.5493701,.02265,1.18311,.042490002,1.3343101,.91758001,.1512,.037780002,-.16118,-.28938001,.18626,.88239998,.045759998
128700,Santa Rosa Junior College,95401,6097,2559.333333333333,1.3010401,.01974,1.21543,.026520001,1.53084,.01387,1.39609,.02117,1.35651,1.25616,.040890001,.032430001,-.12851,-.1114,.20375,.98290002,.07474
128900,Shasta College,96003,6089,,.86278999,.02313,.93522,.028580001,1.06595,.02173,1.03433,.02709,.86361998,.94028002,.00095999998,.0053900001,-.23429,-.10002,.20505001,.98676002,.10002
129000,Sierra College,95677,6061,2786.333333333333,1.29048,.021640001,1.30005,.02626,1.48436,.017000001,1.35554,.022500001,1.32951,1.29672,.02936,-.00257,-.11647,-.045359999,.20352,.96276999,.056469999
129100,Simpson University,96003,6089,161,1.53321,.051709998,1.3843499,.063089997,1.64491,.039810002,1.42547,.056809999,1.5255001,1.38954,-.0050499998,.00373,-.078280002,-.02586,.44405001,.99844003,.066979997
129200,Solano Community College,94534,6095,1518.333333333333,1.27052,.037239999,1.29221,.05266,1.4469,.029650001,1.40108,.042160001,1.30132,1.3193099,.02366,.02055,-.11187,-.061980002,.21038,.94200999,.03974
129300,Vanguard University of Southern California,92626,6059,240.3333333333333,1.82574,.0297,1.52414,.045899998,1.85934,.01959,1.57345,.03624,1.79099,1.52016,-.019400001,-.0026199999,-.03816,-.03506,.38383001,.99623001,.039450001
129400,Southwestern College,91910,6073,2576.5,.99827999,.02977,.87215,.043740001,1.18589,.02706,1.05897,.044179998,1.02911,.89705998,.029960001,.02777,-.15233999,-.18049,.16408999,.90231001,.023150001
130200,Saint Mary's College of California,94575,6013,509.6666666666667,1.82329,.022369999,1.50367,.037149999,1.86965,.015930001,1.5958101,.031629998,1.81918,1.5712301,-.00226,.043000001,-.02774,-.01565,.29565001,.99597001,.065640002
130500,Stanford University,94305,6085,1516.333333333333,1.8736399,.01294,1.5283999,.02111,1.9096299,.00685,1.59389,.017820001,1.8691,1.56104,-.0024300001,.02091,-.021679999,-.02104,.22018,.99756002,.11662
130700,Fresno City College,93741,6019,5160,.65030003,.02018,.76361001,.033020001,.93028003,.02165,1.10929,.032579999,.70762998,.88015002,.081019998,.13241,-.31463999,-.26034001,.15212999,.92799997,.031410001
130800,Reedley College,93654,6019,5160,.64036,.0297,.85715997,.050280001,.86082,.032120001,1.07017,.05012,.68601,.93414003,.066529997,.08241,-.25481999,-.14562,.22281,.96423,.02479
130900,Taft College,93268,6029,153.5,1.11928,.052579999,.96623999,.064520001,1.3334399,.044429999,1.21129,.061489999,1.2056201,1.0516599,.071610004,.08123,-.10602,-.15178999,.30491,.96820998,.11651
131200,University of California-Berkeley,94720,6001,4624.333333333333,1.81861,.0127,1.4263,.018719999,1.8933001,.00642,1.57057,.01387,1.84076,1.48981,.01204,.042629998,-.02854,-.05421,.14977001,.98853999,.12156
131300,University of California-Davis,95616,6113,3996,1.76238,.01354,1.34708,.02155,1.85116,.0078800004,1.49031,.016650001,1.77591,1.38825,.0076199998,.02966,-.042369999,-.073509999,.16911,.98144001,.11385
131400,University of California-Irvine,92697,6059,3244.333333333333,1.78346,.01426,1.27671,.02214,1.88291,.0079199998,1.4049,.018130001,1.78863,1.2899899,.0028899999,.0103,-.05271,-.08907,.1849,.99066001,.12226
131500,University of California-Los Angeles,90095,6037,4734,1.74438,.016349999,1.39017,.019379999,1.88414,.0067799999,1.54568,.01448,1.7777801,1.41713,.018789999,.019029999,-.05982,-.090709999,.17905,.98954999,.098389998
131600,University of California-Riverside,92521,6065,2364.333333333333,1.72802,.01833,1.20567,.02716,1.84168,.01061,1.3202,.023150001,1.7436301,1.21812,.0089600002,.01022,-.056230001,-.083800003,.19868,.98193002,.066210002
131700,University of California-San Diego,92093,6073,3264.666666666667,1.82643,.01366,1.3771501,.022019999,1.88854,.0074999998,1.45602,.01816,1.8188699,1.38831,-.0041499999,.0080399998,-.0383,-.048769999,.16626,.98421001,.12055
132000,University of California-Santa Barbara,93106,6083,3450.333333333333,1.80382,.01471,1.39456,.02122,1.88924,.0073099998,1.5518399,.016039999,1.81935,1.47878,.0085300002,.056949999,-.038419999,-.049400002,.18505999,.99019998,.10125
132100,University of California-Santa Cruz,95064,6087,2341.666666666667,1.73717,.01663,1.27044,.02616,1.84207,.01012,1.44484,.02234,1.77344,1.37659,.02045,.07711,-.038699999,-.04958,.19095001,.98302001,.11805
132200,University of Redlands,92373,6071,397.3333333333333,1.82117,.02373,1.53829,.036400001,1.87492,.01349,1.60355,.02895,1.80388,1.56998,-.0095800003,.020190001,-.039379999,-.02138,.32958999,.99809998,.090960003
132500,University of San Francisco,94117,6075,606.3333333333334,1.89097,.01981,1.48228,.037050001,1.90653,.01251,1.52257,.02994,1.86839,1.48599,-.01209,.0024999999,-.02042,-.02462,.25095001,.99220997,.092490003
132600,Santa Clara University,95053,6085,989.6666666666666,1.88772,.01457,1.59326,.02468,1.91036,.0091199996,1.62859,.02163,1.88336,1.6188101,-.00232,.015790001,-.01434,-.0060399999,.26513001,1,.066320002
132800,University of Southern California,90089,6037,3052.666666666667,1.77628,.01922,1.56787,.01911,1.89939,.00661,1.65652,.01397,1.82968,1.59132,.02919,.01474,-.0381,-.040970001,.19327,.99392003,.081869997
132900,University of the Pacific,95211,6077,617.6666666666666,1.77534,.02596,1.4267,.035780001,1.8567899,.01395,1.51279,.029890001,1.77715,1.4485,.00102,.01505,-.044819999,-.04439,.31029999,.99976999,.088009998
133400,Ventura College,93003,6111,4747.333333333333,1.17994,.02709,1.12453,.03833,1.45278,.02032,1.3614399,.032779999,1.24453,1.18554,.051899999,.051460002,-.16734,-.14837,.19922,.96636999,.043450002
133500,Victor Valley College,92395,6071,1378.666666666667,1.16678,.02768,1.05155,.034570001,1.36269,.0222,1.2196701,.031020001,1.1857001,1.0705,.01596,.0177,-.14927,-.13935,.16805001,.94497001,.034430001
133800,West Valley College,95070,6085,1567.333333333333,1.74025,.034370001,1.4371099,.053429998,1.79283,.025459999,1.47916,.043000001,1.76458,1.40299,.01379,-.024320001,-.016009999,-.05429,.22811,.93559998,.053010002
133900,Corban University,97317,41047,136.6666666666667,1.69453,.03689,1.4248,.043880001,1.76092,.0252,1.4585,.04056,1.61171,1.43244,-.05139,.0053300001,-.092579998,-.01819,.41394001,1,.053879999
134100,Westmont College,93108,6083,296.6666666666667,1.87857,.024739999,1.68845,.036509998,1.9126,.01427,1.68142,.03444,1.8638099,1.67472,-.0079199998,-.0082,-.026179999,-.0040000002,.39588001,.99949998,.04967
134200,Whittier College,90601,6037,251,1.79111,.03035,1.4245501,.051139999,1.83365,.021369999,1.4532599,.04366,1.75275,1.43095,-.02189,.00447,-.046149999,-.01559,.34994,.9989,.082029998
134300,Woodbury University,91504,6037,115.6666666666667,1.6927,.060940001,,,1.77364,.045030002,,,1.68622,,-.00385,,-.051849999,,.42963001,.99527001,.03506
134400,Yuba College,95901,6115,1240.666666666667,.87322003,.031810001,.96811998,.0407,1.10737,.02936,1.12833,.039170001,.90442997,.99149001,.034510002,.023569999,-.22439,-.13801,.21976,.97632998,.04417
134500,Adams State University,81101,8003,393.3333333333333,1.40342,.036249999,.91826999,.04572,1.54843,.02829,1.09346,.044769999,1.39252,1.00552,-.0078299996,.086769998,-.11196,-.087449998,.30893001,.99484998,.04016
134600,Arapahoe Community College,80160,8005,1073,1.4797,.049880002,1.25034,.059760001,1.6479,.035190001,1.24859,.054529998,1.55079,1.18291,.045839999,-.057,-.062619999,-.055520002,.19241001,.84579998,.051849999
134700,Colorado College,80903,8041,505,1.87911,.02296,1.59198,.036060002,1.89917,.01278,1.64073,.030990001,1.85355,1.61489,-.01379,.01419,-.02461,-.016000001,.30634999,1,.16614
